road,id,model_type,name,lat,lon,length,chainage,condition
N106,201533,link,link 769,22.483620987241252,91.81065265245664,1478.0,10.413,
N106,201534,bridge,bridge 761,22.4893359687022,91.8079444,3.8,11.152,C
N106,201535,link,link 770,22.49230488759115,91.80772827334309,674.0,11.489,
N106,201536,bridge,bridge 762,22.4952738064801,91.8075121466862,9.5,11.826,C
N106,201537,link,link 771,22.4993563900325,91.8145992365506,2130.0,12.891,
N106,201538,bridge,bridge 763,22.5034389735849,91.821686326415,9.5,13.956,B
N106,201539,link,link 772,22.503932015862198,91.8239113108819,415.0,14.163499999999999,
N106,201540,bridge,bridge 764,22.5044250581395,91.8261362953488,63.379999999999995,14.371,C
N106,201541,link,link 773,22.50562478210005,91.8288815547451,704.0,14.722999999999999,
N106,201542,bridge,bridge 765,22.5068245060606,91.8316268141414,34.2,15.075,C
N106,201543,link,link 774,22.50861455496825,91.8358551411792,963.0,15.5565,
N106,201544,bridge,bridge 766,22.5104046038759,91.840083468217,37.3,16.038,C
N106,201545,link,link 775,22.511645974602303,91.8421352361846,559.0,16.317500000000003,
N106,201546,bridge,bridge 767,22.5128873453287,91.8441870041522,101.795,16.597,C
N106,201547,link,link 776,22.5141794042028,91.84536062299915,455.0,16.8245,
N106,201548,bridge,bridge 768,22.5154714630769,91.8465342418461,3.0,17.052,A
N106,201549,link,link 777,22.515833596959,91.8494999671847,651.0,17.377499999999998,
N106,201550,bridge,bridge 769,22.5161957308411,91.8524656925233,24.0,17.703,C
N106,201551,link,link 778,22.517028160733048,91.8554821729443,680.0,18.043,
N106,201552,bridge,bridge 770,22.517860590625,91.8584986533653,12.4,18.383,A
N106,201553,link,link 779,22.518452775,91.85986674230764,314.0,18.54,
N106,201554,bridge,bridge 771,22.519044959375,91.86123483125,3.0,18.697,A
N106,201555,link,link 780,22.519833022482253,91.86314793309225,338.0,18.866,
N106,201556,bridge,bridge 772,22.5206210855895,91.8650610349345,1.2,19.035,B
N106,201557,link,link 781,22.5225177759796,91.86813886579685,883.0,19.4765,
N106,201558,bridge,bridge 773,22.5244144663697,91.8712166966592,37.04,19.918,A
N106,201559,link,link 782,22.52631610233115,91.87347901064666,667.0,20.2515,
N106,201560,bridge,bridge 774,22.5282177382926,91.8757413246341,24.69,20.585,C
N106,201561,link,link 783,22.528273023170648,91.87583400853654,24.0,20.597,
N106,201562,bridge,bridge 775,22.5283283080487,91.875926692439,24.0,20.609,B
N106,201563,link,link 784,22.529958264779047,91.88165181301196,1242.0,21.23,
N106,201564,bridge,bridge 776,22.5315882215094,91.8873769335849,23.715,21.851,C
N106,201565,link,link 785,22.53190349452825,91.8884120107547,227.0,21.9645,
N106,201566,bridge,bridge 777,22.5322187675471,91.8894470879245,4.3,22.078,C
N106,201567,link,link 786,22.53235765310125,91.8905564994244,239.0,22.197499999999998,
N106,201568,bridge,bridge 778,22.5324965386554,91.8916659109243,3.0,22.317,A
N106,201569,link,link 787,22.5328029197298,91.89410751390716,506.0,22.57,
N106,201570,bridge,bridge 779,22.5331093008042,91.89654911689,18.1,22.823,B
N106,201571,link,link 788,22.53328913089855,91.8978345839769,273.0,22.9595,
N106,201572,bridge,bridge 780,22.5334689609929,91.8991200510638,23.54,23.096,C
N106,201573,link,link 789,22.53406270454335,91.90179368257,569.0,23.380499999999998,
N106,201574,bridge,bridge 781,22.5346564480938,91.9044673140762,9.4,23.665,A
N106,201575,link,link 790,22.534809616669847,91.90962404064464,1120.0,24.225,
N106,201576,bridge,bridge 782,22.5349627852459,91.9147807672131,12.2,24.785,C
N106,201577,link,link 791,22.534906237797202,91.91749213534915,571.0,25.070500000000003,
N106,201578,bridge,bridge 783,22.5348496903485,91.9202035034852,6.0,25.356,C
N106,201579,link,link 792,22.53515802517425,91.92192087174254,363.0,25.5375,
N106,201580,bridge,bridge 784,22.53546636,91.9236382399999,9.4,25.719,C
N106,201581,link,link 793,22.5355476742819,91.92432181933505,142.0,25.79,
N106,201582,bridge,bridge 785,22.5356289885638,91.9250053986702,6.1,25.861,A
N106,201583,link,link 794,22.537328725990374,91.93958679412273,2859.0,27.2905,
N106,201584,bridge,bridge 786,22.539028463416948,91.95416818957526,14.85,28.72,A
N106,201585,link,link 795,22.538800008179024,91.95839373302289,1109.0,29.2745,
N106,201586,bridge,bridge 787,22.5385715529411,91.9626192764705,4.0,29.829,D
N106,201587,link,link 796,22.5384127439552,91.96541173516775,534.0,30.096,
N106,201588,bridge,bridge 788,22.5382539349693,91.968204193865,18.0,30.363,A
N106,201589,link,link 797,22.53921379544855,91.9686293452572,364.0,30.545,
N106,201590,bridge,bridge 789,22.5401736559278,91.9690544966494,11.7,30.727,A
N106,201591,link,link 798,22.54047275230845,91.9695728972011,176.0,30.814999999999998,
N106,201592,bridge,bridge 790,22.5407718486891,91.9700912977528,1.2,30.903,A
N106,201593,link,link 799,22.540903871161,91.97075875056174,141.0,30.9735,
N106,201594,bridge,bridge 791,22.5410358936329,91.9714262033707,6.0,31.044,C
N106,201595,link,link 800,22.5411010416017,91.97188693665464,105.0,31.0965,
N106,201596,bridge,bridge 792,22.5411661895705,91.9723476699386,4.5,31.149,A
N106,201597,link,link 801,22.5412007015337,91.97268585736191,81.0,31.189500000000002,
N106,201598,bridge,bridge 793,22.5412352134969,91.9730240447852,3.0,31.23,B
N106,201599,link,link 802,22.54136941273435,91.97386193436441,172.0,31.316000000000003,
N106,201600,bridge,bridge 794,22.5415036119718,91.9746998239436,9.6,31.402,B
N106,201601,link,link 803,22.54032108493325,91.97853011986649,996.0,31.900000000000002,
N106,201602,bridge,bridge 795,22.5391385578947,91.9823604157894,5.2,32.398,C
N106,201603,link,link 804,22.539741051527947,91.98327498853985,260.0,32.528000000000006,
N106,201604,bridge,bridge 796,22.5403435451612,91.9841895612903,5.3,32.658,B
N106,201605,link,link 805,22.5415585149913,91.984778131538,316.0,32.816,
N106,201606,bridge,bridge 797,22.5427734848214,91.9853667017857,2.0,32.974,D
N106,201607,link,link 806,22.54335367080575,91.98543865830024,135.0,33.0415,
N106,201608,bridge,bridge 798,22.5439338567901,91.9855106148148,3.0,33.109,A
N106,201609,link,link 807,22.544357704004803,91.98572261472445,112.0,33.165,
N106,201610,bridge,bridge 799,22.5447815512195,91.9859346146341,3.0,33.221,A
N106,201611,link,link 808,22.545716892623602,91.98707902016426,342.0,33.391999999999996,
N106,201612,bridge,bridge 800,22.5466522340277,91.9882234256944,1.5,33.563,A
N106,201613,link,link 809,22.5466257718384,91.9887438505665,126.0,33.626000000000005,
N106,201614,bridge,bridge 801,22.5465993096491,91.9892642754386,3.0,33.689,A
N106,201615,link,link 810,22.546261037346,91.99004222496855,180.0,33.778999999999996,
N106,201616,bridge,bridge 802,22.5459227650429,91.9908201744985,6.0,33.869,A
N106,201617,link,link 811,22.54586704985665,91.99094051833805,28.0,33.882999999999996,
N106,201618,bridge,bridge 803,22.5458113346704,91.9910608621776,6.0,33.897,A
N106,201619,link,link 812,22.54563949048335,91.99316342784806,473.0,34.1335,
N106,201620,bridge,bridge 804,22.5454676462963,91.9952659935185,12.3,34.37,A
N106,201621,link,link 813,22.54549347497,92.00015296902646,668.0,34.70399999999999,
N106,201622,bridge,bridge 805,22.5455193036437,92.0050399445344,4.5,35.038,A
N106,201623,link,link 814,22.54545385809715,92.00513811285421,291.0,35.183499999999995,
N106,201624,bridge,bridge 806,22.5453884125506,92.005236281174,4.4,35.329,B
N106,201625,link,link 815,22.54507551446385,92.0060108493959,349.0,35.5035,
N106,201626,bridge,bridge 807,22.5447626163771,92.0067854176178,1.8,35.678,A
N106,201627,link,link 816,22.544349331085698,92.0081636158182,308.0,35.831999999999994,
N106,201628,bridge,bridge 808,22.5439360457943,92.0095418140186,3.0,35.986,A
N106,201629,link,link 817,22.54630070873405,92.01095862203076,675.0,36.323499999999996,
N106,201630,bridge,bridge 809,22.5486653716738,92.0123754300429,25.6,36.661,C
N106,201631,link,link 818,22.54922105021455,92.01281810128751,158.0,36.74,
N106,201632,bridge,bridge 810,22.5497767287553,92.0132607725321,3.0,36.819,A
N106,201633,link,link 819,22.5505580341176,92.01412438059225,252.0,36.945,
N106,201634,bridge,bridge 811,22.5513393394799,92.0149879886524,5.0,37.071,A
N106,201635,link,link 820,22.55225097402565,92.01659158044859,417.0,37.2795,
N106,201636,bridge,bridge 812,22.5531626085714,92.0181951722448,2.2,37.488,D
N106,201637,link,link 821,22.5545606807132,92.02249190771829,977.0,37.9765,
N106,201638,bridge,bridge 813,22.555958752855,92.0267886431918,1.9,38.465,A
N106,201639,link,link 822,22.556843774304497,92.02878466127375,463.0,38.6965,
N106,201640,bridge,bridge 814,22.557728795754,92.0307806793557,4.5,38.928,A
N106,201641,link,link 823,22.55853041184755,92.03233411155284,384.0,39.12,
N106,201642,bridge,bridge 815,22.5593320279411,92.03388754375,3.0,39.312,A
N106,201643,link,link 824,22.561483409357052,92.035925062274,695.0,39.659499999999994,
N106,201644,bridge,bridge 816,22.563634790773,92.037962580798,111.625,40.007,D
N106,201645,link,link 825,22.566037803033552,92.03888486128135,589.0,40.3015,
N106,201646,bridge,bridge 817,22.5684408152941,92.0398071417647,3.0,40.596,C
N106,201647,link,link 826,22.5692706151658,92.04023486148384,215.0,40.7035,
N106,201648,bridge,bridge 818,22.5701004150375,92.040662581203,3.0,40.811,B
N106,201649,link,link 827,22.57235976609925,92.0416886611523,544.0,41.083,
N106,201650,bridge,bridge 819,22.574619117161,92.0427147411016,6.6,41.355,A
N106,201651,link,link 828,22.575124467368347,92.0430715069144,148.0,41.429,
N106,201652,bridge,bridge 820,22.5756298175757,92.0434282727272,9.4,41.503,A
N106,201653,link,link 829,22.577544917790597,92.04538316226385,629.0,41.817499999999995,
N106,201654,bridge,bridge 821,22.5794600180055,92.0473380518005,1.5,42.132,A
N106,201655,link,link 830,22.58001195716225,92.04795983203519,185.0,42.2245,
N106,201656,bridge,bridge 822,22.580563896319,92.0485816122699,3.0,42.317,A
N106,201657,link,link 831,22.58211309891475,92.0518799257724,790.0,42.712,
N106,201658,bridge,bridge 823,22.5836623015105,92.0551782392749,11.2,43.107,A
N106,201659,link,link 832,22.5860022611719,92.06047554255409,1223.0,43.7185,
N106,201660,bridge,bridge 824,22.5883422208333,92.0657728458333,14.850000000000001,44.33,B
N106,201661,link,link 833,22.58945513991855,92.0676108303879,470.0,44.565,
N106,201662,bridge,bridge 825,22.5905680590038,92.0694488149425,5.6,44.8,B
N106,201663,link,link 834,22.594575869967926,92.07529746657801,423.0,45.0115,
N106,201664,bridge,bridge 826,22.59858368093205,92.0811461182135,3.0,45.223,A
N106,201665,link,link 835,22.601727202564977,92.0866756508116,2784.0,46.614999999999995,
N106,201666,bridge,bridge 827,22.6048707241979,92.0922051834097,12.9,48.007,C
N106,201667,link,link 836,22.60718813536935,92.0948473401325,1008.0,48.510999999999996,
N106,201668,bridge,bridge 828,22.6095055465408,92.0974894968553,1.0,49.015,A
N106,201669,link,link 837,22.6102414888364,92.09870386257856,337.0,49.183499999999995,
N106,201670,bridge,bridge 829,22.610977431132,92.0999182283018,1.0,49.352,A
N106,201671,link,link 838,22.611503728144598,92.10078666194966,241.0,49.4725,
N106,201672,bridge,bridge 830,22.6120300251572,92.1016550955975,11.0,49.593,A
N106,201673,link,link 839,22.6142193750099,92.10206982417235,507.0,49.846500000000006,
N106,201674,bridge,bridge 831,22.6164087248626,92.1024845527472,3.0,50.1,C
N106,201675,link,link 840,22.617217999107098,92.1025835928571,179.0,50.1895,
N106,201676,bridge,bridge 832,22.6180272733516,92.102682632967,1.5,50.279,A
N106,201677,link,link 841,22.619233397846003,92.10330753869096,480.0,50.519000000000005,
N106,201678,bridge,bridge 833,22.6204395223404,92.1039324444149,1.0,50.759,A
N106,201679,link,link 842,22.62055820585105,92.1041227110372,51.0,50.7845,
N106,201680,bridge,bridge 834,22.6206768893617,92.1043129776595,1.0,50.81,A
N106,201681,link,link 843,22.62136339202125,92.1054135394946,295.0,50.957499999999996,
N106,201682,bridge,bridge 835,22.6220498946808,92.1065141013297,4.6,51.105,C
N106,201683,link,link 844,22.6222921473404,92.10695733750694,103.0,51.156499999999994,
N106,201684,bridge,bridge 836,22.6225344,92.1074005736842,3.0,51.208,B
N106,201685,link,link 845,22.62273791607625,92.10778369079304,89.0,51.2525,
N106,201686,bridge,bridge 837,22.6229414321525,92.1081668079019,9.4,51.297,A
N106,201687,link,link 846,22.62338013678465,92.1091277692098,276.0,51.435,
N106,201688,bridge,bridge 838,22.6238188414168,92.1100887305177,6.0,51.573,A
N106,201689,link,link 847,22.625812844724102,92.1115816420305,576.0,51.861000000000004,
N106,201690,bridge,bridge 839,22.6278068480314,92.1130745535433,2.0,52.149,B
N106,201691,link,link 848,22.62968446272535,92.1134647106426,505.0,52.4015,
N106,201692,bridge,bridge 840,22.6315620774193,92.1138548677419,1.2,52.654,A
N106,201693,link,link 849,22.63519761961415,92.11473655547896,986.0,53.147000000000006,
N106,201694,bridge,bridge 841,22.638833161809,92.115618243216,2.0,53.64,A
N106,201695,link,link 850,22.6392611569045,92.1165388064651,401.0,53.8405,
N106,201696,bridge,bridge 842,22.639689152,92.1174593697142,2.0,54.041,A
N106,201697,link,link 851,22.640261060999947,92.1195738048571,621.0,54.3515,
N106,201698,bridge,bridge 843,22.6408329699999,92.12168824,1.0,54.662,A
N106,201699,link,link 852,22.6428242535344,92.12565141784481,1267.0,55.295500000000004,
N106,201700,bridge,bridge 844,22.6448155370689,92.1296145956896,75.775,55.929,B
N106,201701,link,link 853,22.64667146853445,92.16572394784481,10921.0,61.3895,
N106,201702,sourcesink,sourcesink,22.6485274,92.2018333,0.0,66.85,
N2,201703,sourcesink,sourcesink,23.7059167,90.5214438,0.0,0.0,
N2,201704,link,link 855,23.711990879729697,90.51860755608105,1511.0,0.7555,
N2,201705,bridge,bridge 845,23.7180650594594,90.5157713121621,36.6,1.511,C
N2,201706,link,link 856,23.751726829729698,90.5423460146176,9971.0,6.4965,
N2,201707,bridge,bridge 846,23.7853886,90.5689207170731,18.25,11.482,C
N2,201708,link,link 857,23.787161173130798,90.5714248933496,698.0,11.831,
N2,201709,bridge,bridge 847,23.7889337462616,90.5739290696261,3.9,12.18,A
N2,201710,link,link 858,23.794974636262076,90.57888764878611,1186.0,12.773,
N2,201711,bridge,bridge 848,23.801015526262553,90.58384622794611,4.2,13.366,B
N2,201712,link,link 859,23.807573673944976,90.5892671898831,2311.0,14.5215,
N2,201713,bridge,bridge 849,23.8141318216274,90.5946881518201,3.4,15.677,A
N2,201714,link,link 860,23.8158610471773,90.5963621963646,513.0,15.9335,
N2,201715,bridge,bridge 850,23.8175902727272,90.5980362409091,71.9,16.19,C
N2,201716,link,link 861,23.8208273818764,90.60109914417245,948.0,16.664,
N2,201717,bridge,bridge 851,23.8240644910256,90.6041620474358,3.1,17.138,C
N2,201718,link,link 862,23.82686857661035,90.6067372676203,828.0,17.552,
N2,201719,bridge,bridge 852,23.8296726621951,90.6093124878048,4.5,17.966,A
N2,201720,link,link 863,23.83292442708685,90.61255637973125,978.0,18.455,
N2,201721,bridge,bridge 853,23.8361761919786,90.6158002716577,8.3,18.944,B
N2,201722,link,link 864,23.8390988536189,90.61917392323625,951.0,19.4195,
N2,201723,bridge,bridge 854,23.8420215152592,90.6225475748148,8.3,19.895,A
N2,201724,link,link 865,23.8437908224332,90.62490105681826,619.0,20.2045,
N2,201725,bridge,bridge 855,23.8455601296072,90.6272545388217,4.0,20.514,A
N2,201726,link,link 866,23.8477006459214,90.6294087377643,654.0,20.841,
N2,201727,bridge,bridge 856,23.8498411622356,90.6315629367069,8.0,21.168,A
N2,201728,link,link 867,23.85252353673335,90.63511744864499,976.0,21.656,
N2,201729,bridge,bridge 857,23.8552059112311,90.6386719605831,4.0,22.144,B
N2,201730,link,link 868,23.85517051335545,90.64551375211815,1412.0,22.85,
N2,201731,bridge,bridge 858,23.8551351154798,90.6523555436532,4.0,23.556,A
N2,201732,link,link 869,23.8549816108649,90.65548942495161,644.0,23.878,
N2,201733,bridge,bridge 859,23.85482810625,90.65862330625,4.0,24.2,A
N2,201734,link,link 870,23.85464110362625,90.66112363771146,508.0,24.454,
N2,201735,bridge,bridge 860,23.8544541010025,90.6636239691729,4.0,24.708,A
N2,201736,link,link 871,23.85417141176885,90.6655280109949,399.0,24.9075,
N2,201737,bridge,bridge 861,23.8538887225352,90.6674320528169,2.0,25.107,A
N2,201738,link,link 872,23.86579438015425,90.6670330751162,3335.0,26.7745,
N2,201739,bridge,bridge 862,23.8777000377733,90.6666340974155,2.5,28.442,A
N2,201740,link,link 873,23.87991268372535,90.6665621874174,501.0,28.692500000000003,
N2,201741,bridge,bridge 863,23.8821253296774,90.6664902774193,2.5,28.943,A
N2,201742,link,link 874,23.887898460387348,90.66680592721895,1571.0,29.7285,
N2,201743,bridge,bridge 864,23.8936715910973,90.6671215770186,31.009999999999998,30.514,B
N2,201744,link,link 875,23.894039538467098,90.66960867327325,512.0,30.77,
N2,201745,bridge,bridge 865,23.8944074858369,90.6720957695279,3.0,31.026,B
N2,201746,link,link 876,23.8948232680655,90.6732678154502,253.0,31.1525,
N2,201747,bridge,bridge 866,23.8952390502941,90.6744398613725,2.5,31.279,C
N2,201748,link,link 877,23.900251073356003,90.67988475068626,1690.0,32.124,
N2,201749,bridge,bridge 867,23.9052630964179,90.68532964,3.6,32.969,A
N2,201750,link,link 878,23.9136240729614,90.69124112,2236.0,34.087,
N2,201751,bridge,bridge 868,23.9219850495049,90.6971526,12.7,35.205,A
N2,201752,link,link 879,23.9230218823683,90.69828072622515,360.0,35.385,
N2,201753,bridge,bridge 869,23.9240587152317,90.6994088524503,3.0,35.565,A
N2,201754,link,link 880,23.927595140412848,90.7021732801855,923.0,36.0265,
N2,201755,bridge,bridge 870,23.931131565594,90.7049377079207,26.2,36.488,A
N2,201756,link,link 881,23.93305009938115,90.70660830841575,534.0,36.754999999999995,
N2,201757,bridge,bridge 871,23.9349686331683,90.7082789089108,1.5,37.022,B
N2,201758,link,link 882,23.93738006300245,90.70913810030065,588.0,37.316,
N2,201759,bridge,bridge 872,23.9397914928366,90.7099972916905,65.4,37.61,C
N2,201760,link,link 883,23.94158486169605,90.7100616001662,405.0,37.8125,
N2,201761,bridge,bridge 873,23.9433782305555,90.7101259086419,3.0,38.015,A
N2,201762,link,link 884,23.94474375853615,90.7106172032484,333.0,38.1815,
N2,201763,bridge,bridge 874,23.9461092865168,90.7111084978549,12.6,38.348,A
N2,201764,link,link 885,23.94975804438195,90.71312285592435,893.0,38.7945,
N2,201765,bridge,bridge 875,23.9534068022471,90.7151372139938,5.5,39.241,A
N2,201766,link,link 886,23.954788773078,90.71589010505579,348.0,39.415,
N2,201767,bridge,bridge 876,23.9561707439089,90.7166429961178,3.4,39.589,A
N2,201768,link,link 887,23.95826940856755,90.71780435655955,525.0,39.8515,
N2,201769,bridge,bridge 877,23.9603680732262,90.7189657170013,3.0,40.114,A
N2,201770,link,link 888,23.96216326645805,90.71995204609755,450.0,40.339,
N2,201771,bridge,bridge 878,23.9639584596899,90.7209383751938,3.5,40.564,B
N2,201772,link,link 889,23.96497448560665,90.7215129060539,255.0,40.691500000000005,
N2,201773,bridge,bridge 879,23.9659905115234,90.722087436914,3.0,40.819,A
N2,201774,link,link 890,23.96949082558153,90.72459238934579,556.0,41.097,
N2,201775,bridge,bridge 880,23.972991139639664,90.72709734177757,8.066666666666668,41.375,B
N2,201776,link,link 891,24.024035742325207,90.88368143782552,1135.0,41.942499999999995,
N2,201777,bridge,bridge 881,24.07508034501075,91.04026553387345,3.1,42.51,A
N2,201778,link,link 892,24.027474850283127,90.88666577179782,488.0,42.754,
N2,201779,bridge,bridge 882,23.9798693555555,90.7330660097222,12.6,42.998,A
N2,201780,link,link 893,23.9809821301033,90.7367214548611,525.0,43.2605,
N2,201781,bridge,bridge 883,23.9820949046511,90.7403769,2.5,43.523,A
N2,201782,link,link 894,23.9839811919807,90.74334059827585,751.0,43.8985,
